,date,country,platform,market_volume
121,2021-08-25,UK,Android,452132.93175737327
122,2021-08-26,UK,Android,428604.33470507537
123,2021-08-27,UK,Android,529548.4014554893
124,2021-08-28,UK,Android,678320.0476063868
125,2021-08-29,UK,Android,675877.9555983022
126,2021-08-30,UK,Android,510485.006411746
127,2021-08-31,UK,Android,511875.4940274423
128,2021-09-01,UK,Android,547995.7449293648
129,2021-09-02,UK,Android,438743.7727199603
130,2021-09-03,UK,Android,423630.33095209365
131,2021-09-04,UK,Android,655032.7662504697
132,2021-09-05,UK,Android,866611.1576468972
133,2021-09-06,UK,Android,444109.6934228351
134,2021-09-07,UK,Android,457212.5220038465
135,2021-09-08,UK,Android,436179.87323499547
136,2021-09-09,UK,Android,478539.16076577554
137,2021-09-10,UK,Android,494984.01488664746
138,2021-09-11,UK,Android,632649.3509251134
139,2021-09-12,UK,Android,639533.6332375509
140,2021-09-13,UK,Android,356871.6917815221
141,2021-09-14,UK,Android,337465.4363044748
142,2021-09-15,UK,Android,366168.8406414287
143,2021-09-16,UK,Android,311818.9321566603
144,2021-09-17,UK,Android,422005.27540596586
145,2021-09-18,UK,Android,651034.6529711431
146,2021-09-19,UK,Android,615050.1284288424
147,2021-09-20,UK,Android,339843.8866826838
148,2021-09-21,UK,Android,345762.2597134821
149,2021-09-22,UK,Android,333015.08709753613
150,2021-09-23,UK,Android,329350.57488723774
151,2021-09-24,UK,Android,338663.69248014624
152,2021-09-25,UK,Android,530291.4837407077
153,2021-09-26,UK,Android,580971.9523318929
154,2021-09-27,UK,Android,348480.6281977642
155,2021-09-28,UK,Android,511194.19559200073
156,2021-09-29,UK,Android,392270.9133983266
157,2021-09-30,UK,Android,397169.8284547757
158,2021-10-01,UK,Android,436828.54763641034
159,2021-10-02,UK,Android,494502.2949471121
160,2021-10-03,UK,Android,538208.8716621329
161,2021-10-04,UK,Android,367462.8222193995
162,2021-10-05,UK,Android,343691.860382616
163,2021-10-06,UK,Android,303335.3525889209
164,2021-10-07,UK,Android,370780.2795846331
165,2021-10-08,UK,Android,449600.5605697117
166,2021-10-09,UK,Android,647729.0311058589
167,2021-10-10,UK,Android,521752.1950485604
168,2021-10-11,UK,Android,273670.4975859559
169,2021-10-12,UK,Android,240491.72340865934
170,2021-10-13,UK,Android,359103.27073772065
171,2021-10-14,UK,Android,239780.26712116378
172,2021-10-15,UK,Android,334157.52373161004
173,2021-10-16,UK,Android,713967.2341029835
174,2021-10-17,UK,Android,733826.5080656491
175,2021-10-18,UK,Android,446230.98593008495
176,2021-10-19,UK,Android,304948.48461866763
177,2021-10-20,UK,Android,373261.89086897066
178,2021-10-21,UK,Android,336275.93086825137
179,2021-10-22,UK,Android,323178.73457949405
180,2021-10-23,UK,Android,493292.6169357563
181,2021-10-24,UK,Android,493704.8628174532
