,date,country,platform,market_volume
0,2021-05-03,DE,iOS,1300962.1642384042
1,2021-05-04,DE,iOS,1008241.247588668
2,2021-05-05,DE,iOS,1318682.019014095
3,2021-05-06,DE,iOS,910531.056765237
4,2021-05-07,DE,iOS,1692408.668089637
5,2021-05-08,DE,iOS,1512240.7853946502
6,2021-05-09,DE,iOS,1489822.1309402036
7,2021-05-10,DE,iOS,1215597.8082764985
8,2021-05-11,DE,iOS,1690815.0001716008
9,2021-05-12,DE,iOS,1244437.7145191627
10,2021-05-13,DE,iOS,1576224.244229996
11,2021-05-14,DE,iOS,1143026.6191178528
12,2021-05-15,DE,iOS,1322091.5556333621
13,2021-05-16,DE,iOS,1627036.5405413979
14,2021-05-17,DE,iOS,1504806.668585441
15,2021-05-18,DE,iOS,2023742.1862365946
16,2021-05-19,DE,iOS,1819183.3324549187
17,2021-05-20,DE,iOS,718299.9310942261
18,2021-05-21,DE,iOS,738138.9701730672
19,2021-05-22,DE,iOS,1203538.121859225
20,2021-05-23,DE,iOS,1337099.7765591918
21,2021-05-24,DE,iOS,1398262.355877847
22,2021-05-25,DE,iOS,815322.174598753
23,2021-05-26,DE,iOS,934799.1400807546
24,2021-05-27,DE,iOS,684025.9066454389
25,2021-05-28,DE,iOS,847681.7170639366
26,2021-05-29,DE,iOS,932497.2358546855
27,2021-05-30,DE,iOS,891848.6963448555
28,2021-05-31,DE,iOS,530775.9714011675
29,2021-06-01,DE,iOS,559488.1206243064
30,2021-06-02,DE,iOS,687721.3845359015
31,2021-06-03,DE,iOS,778875.7366786271
32,2021-06-04,DE,iOS,667098.5992400782
33,2021-06-05,DE,iOS,910784.4999248646
34,2021-06-06,DE,iOS,991544.4146500207
35,2021-06-07,DE,iOS,438731.6054473315
36,2021-06-08,DE,iOS,374627.1403738153
37,2021-06-09,DE,iOS,394478.82636990986
38,2021-06-10,DE,iOS,373213.33864726935
39,2021-06-11,DE,iOS,493942.5135343031
40,2021-06-12,DE,iOS,995667.4724086128
41,2021-06-13,DE,iOS,934349.3075743254
42,2021-06-14,DE,iOS,454291.294679988
43,2021-06-15,DE,iOS,516665.39405785187
44,2021-06-16,DE,iOS,472810.05129605904
45,2021-06-17,DE,iOS,532072.1087088778
46,2021-06-18,DE,iOS,648933.606205862
47,2021-06-19,DE,iOS,788218.9716224284
48,2021-06-20,DE,iOS,868882.8464719459
49,2021-06-21,DE,iOS,644374.817276421
50,2021-06-22,DE,iOS,499988.7712507708
51,2021-06-23,DE,iOS,494071.47912603716
52,2021-06-24,DE,iOS,435397.073031028
53,2021-06-25,DE,iOS,563309.7066218166
54,2021-06-26,DE,iOS,761255.9112801718
55,2021-06-27,DE,iOS,876869.5159896737
56,2021-06-28,DE,iOS,467542.40500307607
57,2021-06-29,DE,iOS,486100.23146097094
58,2021-06-30,DE,iOS,413492.2817928199
59,2021-07-01,DE,iOS,494018.42229866976
60,2021-07-02,DE,iOS,433699.2874118913
61,2021-07-03,DE,iOS,610757.3483746568
62,2021-07-04,DE,iOS,712633.8190263419
63,2021-07-05,DE,iOS,543357.1030000667
64,2021-07-06,DE,iOS,489535.2520797893
65,2021-07-07,DE,iOS,504136.5480428628
66,2021-07-08,DE,iOS,577236.4046191418
67,2021-07-09,DE,iOS,813178.7969726506
68,2021-07-10,DE,iOS,758930.6479621492
69,2021-07-11,DE,iOS,866685.2538377151
70,2021-07-12,DE,iOS,535189.7452952032
71,2021-07-13,DE,iOS,673054.1258143759
72,2021-07-14,DE,iOS,720374.4308961317
73,2021-07-15,DE,iOS,537926.756815783
74,2021-07-16,DE,iOS,775280.5361362816
75,2021-07-17,DE,iOS,1069747.1213416364
76,2021-07-18,DE,iOS,1049505.841642604
77,2021-07-19,DE,iOS,766174.8153232988
78,2021-07-20,DE,iOS,1088008.514534975
79,2021-07-21,DE,iOS,888314.3058078954
80,2021-07-22,DE,iOS,965611.3498633651
81,2021-07-23,DE,iOS,951196.4550496354
82,2021-07-24,DE,iOS,1086889.6892934777
83,2021-07-25,DE,iOS,1291918.444601773
84,2021-07-26,DE,iOS,1255861.0823735294
85,2021-07-27,DE,iOS,939462.8709357361
86,2021-07-28,DE,iOS,1137344.027638846
87,2021-07-29,DE,iOS,1025285.8983679201
88,2021-07-30,DE,iOS,1360174.7139196873
89,2021-07-31,DE,iOS,1583063.8409508623
90,2021-08-01,DE,iOS,1625810.247853016
91,2021-08-02,DE,iOS,1613558.0389136532
92,2021-08-03,DE,iOS,1536201.6687028324
93,2021-08-04,DE,iOS,1377772.8679398044
94,2021-08-05,DE,iOS,1641598.554832469
95,2021-08-06,DE,iOS,1004268.2071316512
96,2021-08-07,DE,iOS,2435143.26608026
97,2021-08-08,DE,iOS,1478332.674345622
98,2021-08-09,DE,iOS,977259.3555925358
99,2021-08-10,DE,iOS,1118355.6422930167
100,2021-08-11,DE,iOS,1378147.227719077
101,2021-08-12,DE,iOS,1114535.7815890373
102,2021-08-13,DE,iOS,941702.0058634613
103,2021-08-14,DE,iOS,1223760.670446914
104,2021-08-15,DE,iOS,1808638.8101997657
