date,country,networks,market_volume
2021-09-24,UK,Chartboost,108496.0
2021-09-25,UK,Chartboost,166309.0
2021-09-26,UK,Chartboost,125623.0
2021-09-27,UK,Chartboost,94872.0
2021-09-28,UK,Chartboost,78815.0
2021-09-29,UK,Chartboost,118228.0
2021-09-30,UK,Chartboost,149474.0
2021-10-01,UK,Chartboost,130687.0
2021-10-02,UK,Chartboost,142525.0
2021-10-03,UK,Chartboost,262308.0
2021-10-04,UK,Chartboost,88709.0
2021-10-05,UK,Chartboost,117205.0
2021-10-06,UK,Chartboost,220948.0
2021-10-07,UK,Chartboost,132421.0
2021-10-08,UK,Chartboost,225749.0
2021-10-09,UK,Chartboost,226312.0
2021-10-10,UK,Chartboost,154360.0
2021-10-11,UK,Chartboost,60420.0
2021-10-12,UK,Chartboost,153464.0
2021-10-13,UK,Chartboost,67719.0
2021-10-14,UK,Chartboost,229170.0
2021-10-15,UK,Chartboost,290831.0
2021-10-16,UK,Chartboost,359470.0
2021-10-17,UK,Chartboost,154759.0
2021-10-18,UK,Chartboost,242249.0
2021-10-19,UK,Chartboost,149182.0
2021-10-20,UK,Chartboost,90831.0
2021-10-21,UK,Chartboost,86706.0
2021-10-22,UK,Chartboost,125310.0
2021-10-23,UK,Chartboost,202714.0
2021-10-24,UK,Chartboost,292983.0
2021-10-25,UK,Chartboost,61652.0
2021-10-26,UK,Chartboost,70869.0
2021-10-27,UK,Chartboost,158294.0
2021-10-28,UK,Chartboost,107975.0
2021-10-29,UK,Chartboost,97606.0
2021-10-30,UK,Chartboost,170395.0
2021-10-31,UK,Chartboost,131138.0
2021-11-01,UK,Chartboost,74599.0
2021-11-02,UK,Chartboost,61074.0
2021-11-03,UK,Chartboost,43038.0
2021-11-04,UK,Chartboost,44589.0
2021-11-05,UK,Chartboost,157690.0
2021-11-06,UK,Chartboost,41280.0
2021-11-07,UK,Chartboost,160987.0
2021-11-08,UK,Chartboost,61565.0
2021-11-09,UK,Chartboost,133100.0
2021-11-10,UK,Chartboost,100477.0
2021-11-11,UK,Chartboost,188882.0
2021-11-13,UK,Chartboost,380156.0
2021-11-14,UK,Chartboost,94999.0
2021-11-15,UK,Chartboost,189942.0
2021-11-16,UK,Chartboost,198263.0
2021-11-17,UK,Chartboost,97950.0
2021-11-18,UK,Chartboost,42226.0
2021-11-19,UK,Chartboost,74537.0
2021-11-20,UK,Chartboost,107456.0
2021-11-21,UK,Chartboost,94312.0
2021-11-22,UK,Chartboost,128518.0
2021-11-23,UK,Chartboost,14358.0
2021-11-24,UK,Chartboost,102809.0
2021-11-25,UK,Chartboost,39524.0
2021-11-26,UK,Chartboost,104949.0
2021-11-27,UK,Chartboost,237419.0
2021-11-28,UK,Chartboost,164036.0
2021-11-29,UK,Chartboost,45593.0
2021-11-30,UK,Chartboost,33514.0
2021-12-01,UK,Chartboost,66479.0
2021-12-02,UK,Chartboost,68034.0
2021-12-03,UK,Chartboost,77216.0
2021-12-04,UK,Chartboost,152256.0
2021-12-05,UK,Chartboost,40580.0
2021-12-06,UK,Chartboost,62562.0
2021-12-07,UK,Chartboost,77046.0
2021-12-08,UK,Chartboost,40297.0
2021-12-11,UK,Chartboost,14216.0
2021-12-12,UK,Chartboost,13475.0
