date,country,networks,market_volume
2021-10-10,UK,Unity,432540.0
2021-10-11,UK,Unity,178872.0
2021-10-12,UK,Unity,136299.0
2021-10-13,UK,Unity,158880.0
2021-10-14,UK,Unity,165839.0
2021-10-15,UK,Unity,245063.0
2021-10-16,UK,Unity,282376.0
2021-10-17,UK,Unity,310715.0
2021-10-18,UK,Unity,258118.0
2021-10-19,UK,Unity,189002.0
2021-10-20,UK,Unity,138587.0
2021-10-21,UK,Unity,242260.0
2021-10-22,UK,Unity,197609.0
2021-10-23,UK,Unity,270826.0
2021-10-24,UK,Unity,294920.0
2021-10-25,UK,Unity,295015.0
2021-10-26,UK,Unity,216840.0
2021-10-27,UK,Unity,281290.0
2021-10-28,UK,Unity,220634.0
2021-10-29,UK,Unity,267245.0
2021-10-30,UK,Unity,241993.0
2021-10-31,UK,Unity,280543.0
2021-11-01,UK,Unity,144363.0
2021-11-02,UK,Unity,128067.0
2021-11-03,UK,Unity,102888.0
2021-11-04,UK,Unity,162247.0
2021-11-05,UK,Unity,227135.0
2021-11-06,UK,Unity,251697.0
2021-11-07,UK,Unity,342857.0
2021-11-08,UK,Unity,225528.0
2021-11-09,UK,Unity,196946.0
2021-11-10,UK,Unity,168570.0
2021-11-11,UK,Unity,135614.0
2021-11-12,UK,Unity,546534.0
2021-11-13,UK,Unity,300059.0
2021-11-14,UK,Unity,291336.0
2021-11-15,UK,Unity,171648.0
2021-11-16,UK,Unity,195466.0
2021-11-17,UK,Unity,185605.0
2021-11-18,UK,Unity,209865.0
2021-11-19,UK,Unity,270858.0
2021-11-20,UK,Unity,156948.0
2021-11-21,UK,Unity,463600.0
2021-11-22,UK,Unity,173078.0
2021-11-23,UK,Unity,99448.0
2021-11-24,UK,Unity,105052.0
2021-11-25,UK,Unity,86055.0
2021-11-26,UK,Unity,145629.0
2021-11-27,UK,Unity,194623.0
2021-11-28,UK,Unity,193267.0
2021-11-29,UK,Unity,191454.0
2021-11-30,UK,Unity,379751.0
2021-12-01,UK,Unity,293328.0
2021-12-02,UK,Unity,266525.0
2021-12-03,UK,Unity,223345.0
2021-12-04,UK,Unity,536429.0
2021-12-05,UK,Unity,625722.0
2021-12-06,UK,Unity,370457.0
2021-12-07,UK,Unity,485529.0
2021-12-08,UK,Unity,135353.0
2021-12-09,UK,Unity,384145.0
2021-12-10,UK,Unity,294893.0
2021-12-11,UK,Unity,366695.0
2021-12-12,UK,Unity,386866.0
