,date,country,platform,market_volume
141,2021-09-14,US,Android,15863820.873600857
142,2021-09-15,US,Android,16602969.5581192
143,2021-09-16,US,Android,17223177.576546945
144,2021-09-17,US,Android,18662580.54569904
145,2021-09-18,US,Android,28480507.120149568
146,2021-09-19,US,Android,28938400.401479263
147,2021-09-20,US,Android,16478889.93789461
148,2021-09-21,US,Android,16103931.479420895
149,2021-09-22,US,Android,16537487.04069483
150,2021-09-23,US,Android,17149303.0728037
151,2021-09-24,US,Android,15374320.231909962
152,2021-09-25,US,Android,29687649.741377883
153,2021-09-26,US,Android,30431910.997176614
154,2021-09-27,US,Android,17604549.930115372
155,2021-09-28,US,Android,17383853.249532346
156,2021-09-29,US,Android,18523077.220918737
157,2021-09-30,US,Android,19237952.4583434
158,2021-10-01,US,Android,22897880.895940274
159,2021-10-02,US,Android,21076519.164425977
160,2021-10-03,US,Android,27608741.075661078
161,2021-10-04,US,Android,20424122.373814065
162,2021-10-05,US,Android,18682618.444054317
163,2021-10-06,US,Android,17712936.41633001
164,2021-10-07,US,Android,21735257.966700874
165,2021-10-08,US,Android,22113699.280385803
166,2021-10-09,US,Android,29574543.94893746
167,2021-10-10,US,Android,27733169.72529594
168,2021-10-11,US,Android,21813040.04420455
169,2021-10-12,US,Android,17969086.340039514
170,2021-10-13,US,Android,17344054.376152456
171,2021-10-14,US,Android,20231237.454259202
172,2021-10-15,US,Android,28199925.362002887
173,2021-10-16,US,Android,34811415.94657265
174,2021-10-17,US,Android,38062166.4719769
