date,country,networks,market_volume
2021-10-02,UK,IronSource,336314.0
2021-10-03,UK,IronSource,370583.0
2021-10-04,UK,IronSource,220538.0
2021-10-05,UK,IronSource,184635.0
2021-10-06,UK,IronSource,190563.0
2021-10-07,UK,IronSource,216580.0
2021-10-08,UK,IronSource,250899.0
2021-10-09,UK,IronSource,395310.0
2021-10-10,UK,IronSource,330079.0
2021-10-11,UK,IronSource,164865.0
2021-10-12,UK,IronSource,174046.0
2021-10-13,UK,IronSource,171526.0
2021-10-14,UK,IronSource,173683.0
2021-10-15,UK,IronSource,447417.0
2021-10-16,UK,IronSource,361490.0
2021-10-17,UK,IronSource,791010.0
2021-10-18,UK,IronSource,257627.0
2021-10-19,UK,IronSource,281211.0
2021-10-20,UK,IronSource,255418.0
2021-10-21,UK,IronSource,293793.0
2021-10-22,UK,IronSource,375583.0
2021-10-23,UK,IronSource,332145.0
2021-10-24,UK,IronSource,387155.0
2021-10-25,UK,IronSource,300648.0
2021-10-26,UK,IronSource,249606.0
2021-10-27,UK,IronSource,287909.0
2021-10-28,UK,IronSource,336852.0
2021-10-29,UK,IronSource,598358.0
2021-10-30,UK,IronSource,517225.0
2021-10-31,UK,IronSource,442238.0
2021-11-01,UK,IronSource,193016.0
2021-11-02,UK,IronSource,335385.0
2021-11-03,UK,IronSource,220768.0
2021-11-04,UK,IronSource,231826.0
2021-11-05,UK,IronSource,209066.0
2021-11-06,UK,IronSource,254221.0
2021-11-07,UK,IronSource,346904.0
2021-11-08,UK,IronSource,207263.0
2021-11-09,UK,IronSource,139091.0
2021-11-10,UK,IronSource,170464.0
2021-11-11,UK,IronSource,262797.0
2021-11-12,UK,IronSource,164787.0
2021-11-13,UK,IronSource,290358.0
2021-11-14,UK,IronSource,310879.0
2021-11-15,UK,IronSource,212991.0
2021-11-16,UK,IronSource,139153.0
2021-11-17,UK,IronSource,190628.0
2021-11-18,UK,IronSource,218537.0
2021-11-19,UK,IronSource,127421.0
2021-11-20,UK,IronSource,319856.0
2021-11-21,UK,IronSource,405656.0
2021-11-22,UK,IronSource,163613.0
2021-11-23,UK,IronSource,126507.0
2021-11-24,UK,IronSource,131133.0
2021-11-25,UK,IronSource,127825.0
2021-11-26,UK,IronSource,94531.0
2021-11-27,UK,IronSource,188668.0
2021-11-28,UK,IronSource,227078.0
2021-11-29,UK,IronSource,230886.0
2021-11-30,UK,IronSource,123293.0
2021-12-01,UK,IronSource,200075.0
2021-12-02,UK,IronSource,244471.0
2021-12-03,UK,IronSource,236126.0
2021-12-04,UK,IronSource,489692.0
2021-12-05,UK,IronSource,387705.0
2021-12-06,UK,IronSource,275129.0
2021-12-07,UK,IronSource,249849.0
2021-12-08,UK,IronSource,283711.0
2021-12-09,UK,IronSource,315406.0
2021-12-10,UK,IronSource,541385.0
2021-12-11,UK,IronSource,476449.0
2021-12-12,UK,IronSource,686402.0
