date,country,networks,market_volume
2021-10-30,UK,other,336742.0
2021-10-31,UK,other,374897.0
2021-11-01,UK,other,128113.0
2021-11-02,UK,other,293495.0
2021-11-03,UK,other,112194.0
2021-11-04,UK,other,138011.0
2021-11-05,UK,other,128787.0
2021-11-06,UK,other,270924.0
2021-11-07,UK,other,289554.0
2021-11-08,UK,other,135123.0
2021-11-09,UK,other,162633.0
2021-11-10,UK,other,135950.0
2021-11-11,UK,other,155527.0
2021-11-12,UK,other,109784.0
2021-11-13,UK,other,255821.0
2021-11-14,UK,other,169542.0
2021-11-15,UK,other,140658.0
2021-11-16,UK,other,101970.0
2021-11-17,UK,other,161664.0
2021-11-18,UK,other,66962.0
2021-11-19,UK,other,120331.0
2021-11-20,UK,other,217993.0
2021-11-21,UK,other,236318.0
2021-11-22,UK,other,145129.0
2021-11-23,UK,other,71849.0
2021-11-24,UK,other,112145.0
2021-11-25,UK,other,49190.0
2021-11-26,UK,other,66902.0
2021-11-27,UK,other,145741.0
2021-11-28,UK,other,145626.0
2021-11-29,UK,other,232017.0
2021-11-30,UK,other,214309.0
2021-12-01,UK,other,248515.0
2021-12-02,UK,other,284820.0
2021-12-03,UK,other,257509.0
2021-12-04,UK,other,409351.0
2021-12-05,UK,other,501642.0
2021-12-06,UK,other,178733.0
2021-12-07,UK,other,179225.0
2021-12-08,UK,other,122425.0
2021-12-09,UK,other,270120.0
2021-12-10,UK,other,213509.0
2021-12-11,UK,other,308710.0
2021-12-12,UK,other,418388.0
2021-12-13,UK,other,232434.0
2021-12-14,UK,other,237317.0
2021-12-15,UK,other,284018.0
2021-12-16,UK,other,311261.0
2021-12-17,UK,other,289641.0
2021-12-18,UK,other,532367.0
2021-12-19,UK,other,392989.0
2021-12-20,UK,other,408377.0
2021-12-21,UK,other,352448.0
2021-12-22,UK,other,447165.0
2021-12-23,UK,other,371013.0
2021-12-24,UK,other,294243.0
2021-12-25,UK,other,408047.0
2021-12-26,UK,other,469469.0
2021-12-27,UK,other,417954.0
2021-12-28,UK,other,457715.0
2021-12-29,UK,other,504730.0
2021-12-30,UK,other,411433.0
2021-12-31,UK,other,308013.0
2022-01-01,UK,other,360997.0
2022-01-02,UK,other,566942.0
2022-01-03,UK,other,534657.0
2022-01-04,UK,other,386218.0
2022-01-05,UK,other,274638.0
2022-01-06,UK,other,251534.0
2022-01-07,UK,other,320595.0
2022-01-08,UK,other,522006.0
2022-01-09,UK,other,460996.0
2022-01-10,UK,other,346087.0
2022-01-11,UK,other,256987.0
2022-01-12,UK,other,192055.0
2022-01-13,UK,other,197098.0
2022-01-14,UK,other,252865.0
2022-01-15,UK,other,285911.0
2022-01-16,UK,other,340464.0
2022-01-17,UK,other,340370.0
2022-01-18,UK,other,207113.0
2022-01-19,UK,other,227973.0
2022-01-20,UK,other,164442.0
2022-01-21,UK,other,213730.0
2022-01-22,UK,other,481213.0
2022-01-23,UK,other,359069.0
