,date,country,platform,market_volume
120,2021-08-24,AR,iOS,28933.546717029218
121,2021-08-25,AR,iOS,64946.59398905654
122,2021-08-26,AR,iOS,22259.56548268156
123,2021-08-27,AR,iOS,20846.600417084297
124,2021-08-28,AR,iOS,19301.331561838364
125,2021-08-29,AR,iOS,17230.441995767374
126,2021-08-30,AR,iOS,19430.959198518412
127,2021-08-31,AR,iOS,13938.557348781611
128,2021-09-01,AR,iOS,13045.006645837577
129,2021-09-02,AR,iOS,28820.336028771377
130,2021-09-03,AR,iOS,15378.52471975616
131,2021-09-04,AR,iOS,15765.986341022995
132,2021-09-05,AR,iOS,24499.264208197306
133,2021-09-06,AR,iOS,13054.353842038869
134,2021-09-07,AR,iOS,19701.839742300537
135,2021-09-08,AR,iOS,10189.416109981685
136,2021-09-09,AR,iOS,11012.028203724421
137,2021-09-10,AR,iOS,20756.731322329644
138,2021-09-11,AR,iOS,47950.98486482519
139,2021-09-12,AR,iOS,14002.508987690266
140,2021-09-13,AR,iOS,23027.589221768692
141,2021-09-14,AR,iOS,17439.1808143565
142,2021-09-15,AR,iOS,14877.700395563686
143,2021-09-16,AR,iOS,8342.621915919666
144,2021-09-17,AR,iOS,8881.5715689564
145,2021-09-18,AR,iOS,29921.225521177686
146,2021-09-19,AR,iOS,26454.140277462862
147,2021-09-20,AR,iOS,9107.060838246076
148,2021-09-21,AR,iOS,19370.82642358312
149,2021-09-22,AR,iOS,18952.24222572487
150,2021-09-23,AR,iOS,18315.977276588736
151,2021-09-24,AR,iOS,11672.698674735908
152,2021-09-25,AR,iOS,11192.504061770684
153,2021-09-26,AR,iOS,15970.079876489222
154,2021-09-27,AR,iOS,16732.06620355554
155,2021-09-28,AR,iOS,21040.749445660145
156,2021-09-29,AR,iOS,19773.334766912885
157,2021-09-30,AR,iOS,56899.71940343897
158,2021-10-01,AR,iOS,12451.69375856698
159,2021-10-02,AR,iOS,13255.80193037
160,2021-10-03,AR,iOS,19147.982532825998
161,2021-10-04,AR,iOS,11245.77874387803
162,2021-10-05,AR,iOS,14079.26243954529
163,2021-10-06,AR,iOS,10880.612177884615
164,2021-10-07,AR,iOS,11896.957459443374
165,2021-10-08,AR,iOS,15888.867583806088
166,2021-10-09,AR,iOS,15469.85229568586
167,2021-10-10,AR,iOS,14383.852518125537
168,2021-10-11,AR,iOS,177288.24265455897
169,2021-10-12,AR,iOS,10925.576926294258
170,2021-10-13,AR,iOS,7855.93662908226
171,2021-10-14,AR,iOS,25936.29035047639
172,2021-10-15,AR,iOS,10467.190951486435
173,2021-10-16,AR,iOS,12892.707176715856
174,2021-10-17,AR,iOS,16071.489081836906
